id_contratante,data_hora_analise,total_de_skus,total_sku_com_historico_>_1_ano,percent_sku_com_historico_>_1_ano,total_sku_com_historico_<_1_ano,percent_sku_com_historico_<_1_ano,total_sku_com_estoque_zero,percent_sku_com_estoque_zero,total_sku_com_estoque_positivo,percent_sku_com_estoque_positivo,custo_total_estoque_positivo,total_sku_com_estoque_negativo,percent_sku_com_estoque_negativo,custo_total_estoque_negativo,total_sku_inativo_(estoque_>_0),percent_sku_inativo_(estoque_>_0),custo_total_inativo_(estoque_>_0),total_sku_inativo_(estoque_<=_0),percent_sku_inativo_(estoque_<=_0),total_sku_ativo_(estoque_>_0),percent_sku_ativo_(estoque_>_0),custo_total_ativo_(estoque_>_0),total_sku_ativo_(estoque_<=_0),percent_sku_ativo_(estoque_<=_0),total_sku_nao_comercializado_(estoque_>_0),percent_sku_nao_comercializado_(estoque_>_0),custo_total_nao_comercializado_(estoque_>_0),total_sku_nao_comercializado_(estoque_<=_0),percent_sku_nao_comercializado_(estoque_<=_0),total_sku_verificados,total_sku_consistentes,percent_sku_consistentes,total_sku_inconsistentes,percent_sku_inconsistentes,total_sku_grupo_a,total_sku_grupo_b,total_sku_grupo_c,percent_sku_grupo_a,percent_sku_grupo_b,percent_sku_grupo_c,total_venda_grupo_a,total_venda_grupo_b,total_venda_grupo_c,percent_venda_grupo_a,percent_venda_grupo_b,percent_venda_grupo_c,cobertura_em_dias_grupo_a,cobertura_em_dias_grupo_b,cobertura_em_dias_grupo_c
2,2025-07-18T09:00:00,16151,11784.362694531545,70.84027329535421,2278.18736378951,14.154593653235684,3097.57097081203,19.509507860170537,9517.655670375572,59.639866573878386,3073268.3825058932,3474.986311532992,21.942080401419624,1101362.6225883446,4642.873492566989,29.113043050577,490384.9976115431,3581.619049008347,21.95505502094922,3510.088778355788,21.370203063394364,2422205.956174203,2333.0362340625916,14.189003119913588,1409.3845343807102,8.643008089404328,136172.30060537616,811.4473869527255,4.99725874113832,15778.293614948723,10726.417954281456,65.32590962067017,5619.2850895745005,34.30608555212272,468.3271821937351,834.6389878347924,1392.805606289031,16.904224630897744,32.06275976140949,51.65146133144583,1401962.3236520602,265782.44885743386,89582.88398819636,80.4001439307497,14.79139071032296,4.939017377529558,44.77292657632226,210.27578538625335,574.8555184330885
2,2025-07-19T09:00:00,16151,11828.918926115106,72.4930038292205,2258.7559630937717,14.110523747666646,3096.2522164345387,19.549561013628107,9431.036812621513,58.5228618505856,3012709.0251929127,3497.612442091832,21.88323467187513,1108368.9439827667,4648.185374373768,28.94493006514965,491734.43346901995,3501.924559267607,21.78954449844525,3527.0433067367876,21.44161200488068,2401794.674844134,2295.3758704070915,14.636991302151673,1422.4570423366013,8.60664601664479,134597.4474543731,809.2100552358263,4.993541395996109,16005.232275629716,10581.180576248247,65.64528018739847,5620.469220759405,34.461024907662306,459.0341474350235,888.7514118027133,1377.063348437974,16.713537003978637,31.834425757413484,51.13658040146507,1426077.6673550024,266560.0889581709,87802.69585228214,79.85177180174914,15.164134984815073,5.016049199810043,44.35196170141642,205.4937188483278,576.4407017226425
2,2025-07-20T09:00:00,16151,11588.971861773249,72.15024433881929,2299.647353519491,14.341900710474713,3108.4220436292794,19.56926573805147,9389.244058039294,58.88964487502667,2987446.02021857,3475.6716767770754,21.953622648591704,1109687.664106863,4612.349103873699,29.03287463151865,479885.939631527,3569.147126487266,21.635522243910525,3431.458530871958,21.574022568512984,2423499.337718008,2308.4610829161466,14.105760878618035,1387.8293513576496,8.88500257411839,131529.4380466824,802.0743427285272,4.951252108805886,15959.217587801497,10597.121399810696,65.10158558681456,5464.227362865916,33.94934141186697,456.2193676876481,873.9332233434792,1400.9387275239949,16.907225397995372,32.029111086900166,50.623650490175606,1413855.8581460828,268828.3796067032,89048.69802800012,79.57523840138357,14.939545800726714,4.972124840621279,45.556069050383954,212.7881358369572,574.5525805100585
2,2025-07-21T09:00:00,16151,11883.86886337775,72.00387601641259,2255.7892212207335,14.094234801948833,3023.796204564437,19.29897044423106,9404.332273558924,59.48639532714217,3051188.734101365,3495.766357248208,21.574012088225015,1091247.528088828,4623.905652143907,29.014335647222573,484291.8977397224,3576.6488768857635,21.751961358713434,3505.464606205496,21.322326243220942,2398327.4728827146,2254.004931765846,14.6597287949451,1394.021845128403,8.737957062092494,134770.9615384495,801.0114845429863,5.0259313349684325,16312.29343092716,10590.279613471534,65.4482937498849,5540.517926023318,34.13188383436637,449.6984367316596,860.5129341944007,1391.5072965149966,17.03279075706237,31.922625226601426,51.04955979615269,1419655.4990054194,263502.30615051195,90089.3689264278,79.47851311220501,15.08817444985925,5.063695077406153,44.87593429503325,208.4188030670693,563.6297026653364
2,2025-07-22T09:00:00,16151,11850.57785175743,73.25050218059798,2256.999149738442,14.166087967926485,3034.8086405382214,18.98119158999959,9502.993720584056,58.509100752000954,3028545.602334629,3484.251580252058,22.27547295036265,1090188.4354576492,4604.646980714746,28.919346579444785,481988.45398127515,3523.4030807467916,21.62027305990585,3510.3152585977123,21.345635392671916,2428382.7100855927,2303.463659350154,14.24338016221442,1418.7336515223742,8.616566761288187,132963.78739106815,807.3025245435399,4.917349304751469,16127.128545396872,10665.605627170004,65.20839376176534,5490.095110146385,35.023600587589556,457.910713017403,874.5154074232453,1399.379605608133,16.7386992788108,31.394453624956594,51.89473650194239,1457811.9893955505,266949.18054911174,87225.38336254621,79.75796980768129,15.21794353461161,5.031547962336731,44.89347693665336,204.6019974447659,582.0986598807269
2,2025-07-23T09:00:00,16151,11505.93475544817,72.06564769272612,2268.008638407201,14.120541782276812,3099.170342431376,19.098751196627575,9513.47359396822,58.964140857473915,3097001.713512019,3498.431250561526,21.53590324015345,1112036.6695037317,4567.225972189716,29.169166227779453,482895.1446880418,3456.3649372083582,21.584036921266904,3493.6493352092098,21.673738341963304,2397320.9937349693,2280.941404075986,14.03778521925136,1419.1439319684714,8.638021909080074,136077.65590275748,814.5681677042965,5.064303332589322,16130.787203853695,10580.588814434454,65.23763877619001,5658.6830206370005,34.43561363492788,454.54535243384174,875.433951318655,1377.3898057871183,16.766253252146708,31.98617031750273,51.057815426509,1406091.7345595749,267551.2281804868,88809.1717319514,80.57341235525759,15.434588138429625,4.969670602169157,44.062413380826705,205.82721254836156,572.2146467136744
2,2025-07-24T09:00:00,16151,11556.996763511865,72.44847486296145,2268.7503980935685,14.074393705567765,3111.3546435023127,19.2672303992559,9497.614425816912,59.080364571902095,3074077.4281291747,3552.3683830347422,22.004223643921993,1090904.4291304897,4656.431320081642,28.813637799071373,491548.0936166417,3575.426585965221,21.39445163611392,3532.1024975402984,21.699308667803983,2410784.5025210013,2296.511768996049,14.207339107507371,1404.9205540622254,8.734240934188822,135639.22626489392,799.0489594102047,4.995990762101037,16332.896688614244,10602.283019492525,65.95576313564816,5506.28889955117,34.44266280270203,454.8862092547209,861.9001606763761,1395.4966276018106,16.886962704834687,32.19090036225052,50.885820612743395,1425885.5035132417,268684.1224119431,87080.04920691467,80.57956293522282,14.81127610339359,4.965780738221933,44.87549283565912,208.52101695616776,571.2723120803074
2,2025-07-25T09:00:00,16151,11538.15256092833,71.74185621799919,2322.604868819148,13.99182605502427,3116.815999665681,19.42061654632929,9524.119725907083,57.98788300924618,3063366.17333566,3472.3283197719425,22.025208643440987,1097842.5733367708,4602.358931848611,28.86260038539639,481183.37980908056,3533.345104746038,21.417485639635547,3450.3649089438154,21.363946808201547,2471507.444621439,2346.082420644009,14.57666284160391,1413.3944485783018,8.669190828979536,135558.874159757,816.1862488110594,4.917840445196729,16304.396015858609,10612.85396528986,65.39928088366874,5624.268822826752,34.8180907984607,452.9803675946404,867.5610663968982,1346.6788721268028,16.50297788688905,31.64786989456806,51.83469913812187,1437691.7053422232,262740.8432285154,89917.14484600237,78.5538395831028,14.882489717222278,4.878156600367573,44.67915715468159,203.87567401602345,559.1978694215485
2,2025-07-26T09:00:00,16151,11610.410242259226,72.39546109613059,2307.812950399518,14.060612258858322,3160.685787348526,19.482123084856976,9493.970904415895,60.532380347361034,3051544.567885664,3483.296082410443,21.5933931284927,1115574.0408483753,4603.017698253752,28.79515610153938,478348.3683870978,3527.017702859701,21.612115579137313,3444.941145479317,21.880177002128782,2413899.0919809765,2321.34791020126,14.285194016963946,1396.5377749969234,8.727444791851575,131652.39754892688,810.7789704009172,4.954449024782642,16140.669952867414,10733.620658878295,66.40827922069741,5542.240391349579,33.96959901114936,451.84383172907025,867.9621627057415,1403.328305756409,16.906991935388426,31.20322574625759,51.27673674420784,1455937.964167192,262854.8821496611,88987.48473361845,79.87965635807092,14.914105916887817,5.034755414969785,45.1326307176901,210.4368748197444,572.6430141929067
2,2025-07-27T09:00:00,16151,11669.27956130656,72.0964819245493,2277.5104964725974,14.278970286459607,3161.6767952061173,19.123425163440928,9413.847322341884,59.08370152038982,3065459.201632915,3567.277032928681,21.870582284384035,1115764.8556032432,4594.8851837205075,28.83293751098669,482609.4923034105,3547.7263023808555,21.311274149085964,3464.559214313424,21.3648533222095,2384860.170630815,2327.7501093485525,13.958232546875369,1414.4037606487716,8.87446683440809,133643.27727386766,798.8007059986168,4.9835002523662615,16215.133050193672,10545.709867871348,65.57886972524493,5525.698644660458,34.80892136729119,452.6807177239428,867.8516814691649,1389.841079523274,16.65196644596616,32.71664822789384,51.1335308181501,1428660.9225087771,267662.89813401655,87790.1634135124,79.53440804960917,15.009892933826476,4.985419777357616,43.96886960447307,205.491630675918,566.5631787697807
2,2025-07-28T09:00:00,16151,11698.416939125214,71.30913180635432,2261.6826355336725,13.971968011388794,3123.182178822165,19.130159519608235,9541.031741972818,58.71923781857033,3003808.065831629,3489.6972996403492,21.48109633875233,1115387.5168153043,4703.954207337407,28.59497098643207,483499.7401897783,3560.5390798874705,21.905454275306223,3453.385370558004,21.91422615862426,2415813.022492318,2277.9305296769876,14.312984993043091,1409.8007836021106,8.586032343661405,132577.90319326875,808.37621310101,5.022272173643941,16207.491928583211,10608.658129295787,65.24697180455067,5611.413594390871,34.436216369942144,455.21755352431575,860.3898495152335,1402.4588437661712,16.89054473196628,31.98626663560155,50.83771364305156,1398894.5936204856,267049.99124268524,88586.01661356993,78.41983484122858,15.270478441038808,4.893880571854222,45.08711732141847,209.06656590182627,576.2073931470387
2,2025-07-29T09:00:00,16151,11633.920401576452,71.45013465406281,2254.4314306961437,14.005092236124604,3050.6317023353413,19.482424745911597,9599.281069073468,59.28452690577363,3030034.1250328952,3548.204652770477,22.2190629266711,1098459.636122008,4587.107503237979,28.24598336600384,484564.63348548854,3506.1541451677895,21.59273599041999,3476.315802339659,21.292812599684964,2458284.7550960984,2279.90302003863,14.460367719953709,1431.1041814189794,8.740570427744544,131405.54673699604,798.980492502088,5.012280266746223,16174.49025542204,10361.643226920754,65.57831496478214,5513.858063198624,34.66704063310826,457.9272757826952,855.0714779922291,1403.7157725506977,16.604514850226284,32.48999779593448,51.21532883826325,1448025.4050492311,265357.360434368,89965.40711331158,79.86126979376016,14.939207887266893,4.9859199926557185,45.00204086363286,211.10300882115905,576.5278680242843
2,2025-07-30T09:00:00,16151,11837.525614635662,71.86375986232723,2270.8203265943516,14.261446416651026,3104.0041774283504,18.90955464461415,9552.457534236812,58.64216429023077,3042107.79041869,3499.165658786049,22.01887091775196,1102188.49628917,4640.182280639344,29.288185355065124,485370.491100604,3471.6706659614324,21.668447167020616,3501.8904999802335,21.531846845144496,2402786.5667954865,2306.980377074597,14.42826638563076,1403.7639584162446,8.638837822452128,134141.76639265424,798.0967238908926,4.910785776742992,16213.575606395469,10623.954747797286,66.19171111591692,5556.458236609207,35.07922606212364,463.5279466435518,853.4185032207287,1390.4589897778203,16.901961487677905,32.29277463968378,51.49926858261142,1411083.4687429925,262612.3753767274,88253.24665062642,78.81289874846024,14.96395738063962,4.941522515944526,44.70114239529929,205.95101526510965,566.7696062292716
2,2025-07-31T09:00:00,16151,11612.177570384823,71.94957368487849,2259.3345770222463,14.186250457979268,3056.7911473120585,18.97610080563939,9605.456977259357,59.62189543650312,3060352.012239661,3544.1976464012823,21.91071430957161,1101965.7743986717,4808.893397910587,29.096639608349403,482979.59073165373,3503.8373388637674,21.721542154721902,3439.70392436685,21.43911993719852,2428761.7634481476,2256.560158794946,13.993438281668084,1423.6326940705903,8.78995683349684,134539.89054432476,812.8939497732209,5.054861522729541,16080.84317722505,10818.57510480888,64.99622226143947,5553.655167194158,34.59480475796043,453.6749477538646,869.51599200432,1424.5267247965562,16.936895979102957,31.671885433628265,51.71656706196144,1421812.325272095,262477.60231761774,89371.59314420276,80.64951435226895,15.107582664901336,4.991067904903698,45.43638257318035,209.5574154029852,561.7151852500274
2,2025-08-01T09:00:00,16151,11796.855415220109,71.1767524492886,2297.509381395468,14.152294624829718,3102.000455155349,19.264741088723166,9523.727768942146,58.230936458347855,3008944.1284477906,3520.2933165567074,22.196233846486574,1107181.0212385694,4695.824941979797,29.174437955652657,478644.5514566507,3536.5469198736505,21.756617941798503,3514.638840661577,21.460045077676163,2422037.767698051,2284.660195632223,14.165099610340407,1406.8558146583407,8.816508220271539,133094.02186833735,804.6970119719507,5.012295877621167,15993.67589543066,10473.421303006578,65.40777141473974,5456.4222180594625,34.09498263035872,453.5547781087253,865.8973714718489,1376.3150070669012,16.88912151931993,31.923543409254776,51.62689148164948,1461306.4371730797,265760.42329250096,88080.23598115024,80.59457448986743,14.964045264413754,5.003316259307512,44.77383880289205,206.7303207874201,568.7351386574666
2,2025-08-02T09:00:00,16151,11554.910948818717,72.58386800588131,2274.020403712106,14.120962172384887,3114.033997056818,19.1280492521603,9613.198268202454,58.498630322119574,3006323.1753200167,3504.893159678279,21.559304712948975,1103574.410359444,4639.190184971083,28.82870937706275,483014.4302503545,3478.052320523616,21.65512395688933,3421.9713390045677,21.290083718917195,2477785.121097167,2291.414269431644,14.279261296422266,1396.456450394852,8.585905789928548,136591.51655706437,817.0837107547633,5.064617895740877,16093.120125786403,10621.472015386847,66.63432294393866,5528.413642792214,34.176013782479735,455.5028138244695,858.7938394138944,1395.609129888349,16.656239487715155,31.83254422120317,52.187222961207866,1426292.7892585294,269137.47648655984,89002.62521592155,80.44515951914464,15.099262924376871,4.971325516007804,44.67897401343936,205.05813260012653,559.351879875029
2,2025-08-03T09:00:00,16151,11807.12760677179,71.73421924841787,2292.6469396663338,13.98407571755706,3130.483212435762,19.24134934980906,9487.481754317938,58.32392175715431,3055779.7500809547,3515.6254866249246,22.14205428756117,1096791.0937015817,4632.883671189098,28.763062343506807,484497.42226430005,3518.890821598641,21.84128198399986,3428.7001388521844,21.26599171715952,2443698.591116362,2309.822609275362,14.27589989107308,1409.218963801869,8.736505111102245,135440.98892691705,791.249873628376,4.980267928928566,16389.086182482202,10566.407136456846,65.67553091949028,5699.343528490106,34.518340517656185,463.3302603763263,863.2904992951482,1366.9624131254056,16.95635530962883,32.49009229566104,50.99926340047182,1417169.9160582074,266775.44318611774,90712.959204406,80.34709620277305,15.131273959228569,5.093408260679361,44.05757849379184,208.2978190032957,563.934292676592
2,2025-08-04T09:00:00,16151,11726.0472505909,72.38107135561634,2259.636642297975,14.246975426967984,3124.688582447945,19.189218708198307,9497.56718115796,59.20376726366258,3040657.1797705856,3492.9327547591693,21.88873455740345,1082516.1063891333,4656.534690703573,29.1824492082032,473266.1501085446,3521.7633134901575,21.976092911239487,3487.365334034139,21.32669097898961,2419932.782954749,2287.771514121893,14.216791343800084,1382.2477234391465,8.72481018185931,136192.91551934922,801.6773755731689,5.039705232515871,16418.152465371597,10828.316691146572,65.52549077835423,5555.654512298064,35.05813503070482,466.2484870487135,860.5112181359804,1373.7707004396095,16.869684191209267,31.72945067509046,53.0443724476381,1426572.9263119877,269732.56163401366,88304.23382763233,78.39578971885084,15.209672354685928,5.054409988472194,45.15978712476556,206.7679489142933,570.2514378116992
2,2025-08-05T09:00:00,16151,11554.773425488716,72.76721582682809,2313.0586185106986,13.60832740846527,3114.1988130625105,19.415267270105463,9394.47819258451,58.318686327402176,3091063.19670936,3526.9037762530656,21.52562171406558,1098600.2692830877,4612.437368668484,28.7918575507621,486366.8594916352,3493.775143821093,21.684639667380996,3468.6955864013376,21.38525429060465,2455275.624972265,2307.3267192696744,14.117554748037293,1411.0145244430155,8.774248940114797,134298.49140674592,797.5686170740773,5.038566633933195,16075.027976012308,10428.435691038578,65.4219696799645,5586.631888405857,34.49938177867362,454.6253023086553,869.8314339777376,1381.952483861485,16.81118504917163,31.61442940972419,51.28453349437705,1428963.7156170525,267840.1857035037,87971.80024748633,79.3601564008777,15.081420649985128,5.029049347298092,44.85589997722897,210.32484616633155,575.2405602184858
2,2025-08-06T09:00:00,16151,11563.66366633675,72.21200144597833,2261.431045354317,14.343866398841318,3102.94766825499,19.268562687089897,9740.48654438344,58.05034176889935,3053425.568169403,3498.7273674770545,22.10992794218685,1087193.822617119,4657.403230437147,28.69178346122884,486461.961346701,3501.8429936893463,21.959198804074347,3433.0101537580476,21.636897628473672,2389062.9676347952,2306.1618550660987,14.20432662596246,1408.5051487324724,8.827183041916415,134253.76572658808,810.9970481870669,4.943728993303673,15943.32609254102,10622.027005536922,65.59152024675574,5497.315432572713,34.63999054616457,460.5819019031363,893.0316234793775,1372.747063406406,16.6893134801931,32.14833533425777,51.55626954076744,1433445.9228023645,265600.2045331291,89133.52814891555,78.99721742397966,15.197686839749212,5.035688305566896,44.561808915774144,206.99058215973835,569.0188098182896
2,2025-08-07T09:00:00,16151,11532.78127259312,72.92387718015233,2271.7749294631835,14.18705579496883,3101.01376141721,19.07088312607397,9456.71132454182,58.97834429754439,3027384.9309183974,3513.585827954285,21.686613204339057,1089519.827955817,4634.275631652674,28.579461643061084,478057.8750602241,3520.145608703883,21.517512098814866,3495.8323578298823,21.389758834162297,2396935.483702773,2333.3857192917617,14.262128810409052,1403.737452936365,8.76858338937623,136354.1554483624,806.7886299292736,4.9192940758120764,16139.05046532468,10661.270313489224,66.22526837372043,5633.211771122179,34.05932087345366,460.6257645052467,868.6435793141245,1390.5402943165486,16.84940164520085,32.14730083323632,51.51755774367996,1424924.2229812352,266078.9602163748,88661.5683989671,79.17770987280367,15.038445927769017,5.013075718464156,45.22014833963624,208.92008070748156,564.2385840068824
2,2025-08-08T09:00:00,16151,11540.2524262409,72.40983807686328,2285.42869472082,14.30462218707696,3106.2081315993696,19.13457583772457,9517.578192919353,57.964743549665755,3047843.6219855915,3527.2333677176034,22.043174866906043,1094851.2213589165,4621.220716862926,28.767491835846673,479716.176401805,3522.3696265995763,21.91728597954797,3448.676675673903,21.556959054276856,2380651.939990638,2318.8976449995,14.191799767883898,1387.0283639305374,8.772416352170243,135745.07208314555,806.3676859937178,4.757799784578156,16436.667413934178,10442.560335673965,65.50570651342736,5512.683634332206,34.42800816404375,458.7878174675248,862.6574844322679,1369.2579853630914,16.82250226018886,32.290653738611525,50.40424967523906,1414027.6466171646,267805.40668227995,89575.00347075943,80.1714597997136,15.147591901517345,5.013156478113528,44.83452491541826,210.02032722499916,574.4596484428424
2,2025-08-09T09:00:00,16151,11813.804363679008,72.27867335664016,2293.839701450068,13.656124524768591,3099.4859563175582,18.874485145930173,9588.802531951613,58.904800007856565,3056025.7808759296,3523.499147238973,22.030898013721306,1117049.2153171117,4750.139597074611,29.082491071986823,479311.56893154414,3431.390399202855,22.21252772121699,3480.004530093301,21.36189846677457,2399414.746452305,2290.9792294587673,14.078365697202434,1398.2075619041798,8.708559830377807,135378.49485629017,809.0359448609709,4.967080400232018,16010.50551445721,10549.186466804087,65.57698224470506,5574.832453359897,34.792392785343836,450.9979287025344,855.5151395642092,1379.76036801046,16.76039322946532,32.12788662567763,50.30598753483633,1440916.0749505414,267183.26567194884,90286.12954410442,80.37069529209296,14.846370309974107,4.863195175791439,44.699595615225505,208.98877868499264,571.4275449269306
2,2025-08-10T09:00:00,16151,11439.747520779076,71.60199465406761,2278.4385257281488,14.158009098506026,3063.341093253982,19.185757794367184,9630.7547733541,58.53815385458986,3008811.8125981665,3544.8141980255145,22.03519043965623,1113508.3724110962,4721.794144897079,29.09821567535223,479467.6765705399,3518.2098168054345,21.288385664971457,3433.559527837419,21.438334871218764,2446158.4186289795,2250.530088355026,14.177554281820386,1401.8617294455012,8.653190227304846,134417.98242769623,805.3307948644435,5.043105464282895,16128.45124526473,10463.806338548304,66.67003585787255,5589.105621265232,34.584591550143294,460.88713823787026,870.751530585532,1384.6304470329,16.682250952993936,32.216980499916616,51.93931200957195,1435072.733244672,270972.07053802843,87875.95573485039,80.15656394928274,15.16406673400474,4.956652613991307,44.974759030186554,207.98520730416067,559.138292184578
2,2025-08-11T09:00:00,16151,11702.00283087978,72.99205788774633,2279.996549822541,14.314092068941964,3140.1186024155836,19.028464984009904,9653.30955118013,59.41218597199789,3004629.2824171637,3510.984698707126,21.863056857548965,1116635.0520297706,4609.0290288467595,28.86068225415305,477535.0256090578,3519.2548886317004,21.881510254349816,3480.2027907770794,21.303737267500736,2426770.977476979,2297.3356048906635,14.187142066886713,1425.053235453475,8.639744365639794,134069.7457760088,814.5633465160968,4.915249453003155,16120.757287743436,10570.423346655549,66.35992492738539,5640.946061815759,33.89293130500643,454.090315345907,870.117100309741,1406.4449474085282,16.94254020334216,32.11991549435339,51.17717406788539,1390478.2592623783,269412.50750134856,88287.22800120438,80.76928992344207,14.933286572781766,5.0232321949153835,45.24037962379531,207.10158451376265,571.8741367122175
2,2025-08-12T09:00:00,16151,11527.481325046729,73.24819079952668,2279.7495887237,14.130576925348509,3099.641312865593,19.001942288874933,9490.21976060324,59.00081191240022,3081988.994670559,3489.162055594898,21.68295019132972,1112200.4960257907,4677.597113190557,28.802668240775635,476499.9937665297,3499.283750059216,21.942909177287635,3497.4108341018577,21.733561012729385,2451009.428571219,2280.5982142485395,14.376346776355584,1396.014600925086,8.699438930974358,135599.65222411908,805.5092796982252,4.9567026397069345,16203.043493120356,10643.57944033394,65.55277523948212,5605.357670912753,33.91991357167915,447.31852917058166,876.0051768697174,1392.2583642510506,16.711899766476552,32.153662324498356,50.702232227524775,1441428.153987283,265258.75691382965,87511.75674799527,79.86198705305135,14.954485224364,5.0188137266237485,44.97700243898637,210.05835384745197,562.9326413311938
2,2025-08-13T09:00:00,16151,11771.543886780964,72.43136814449716,2233.0722594220547,14.110185189716598,3066.9599672938452,19.144870967600703,9490.727632084834,58.43031817524612,2994788.0116357235,3583.98807566264,22.019335693022512,1090713.3462764036,4665.846301665878,28.918063079280603,486632.4267592532,3492.7615438611233,21.9103280113982,3463.763280989524,21.264532785027264,2449033.4553346336,2304.031265996746,14.323695042011114,1399.5338778787086,8.55247259330978,135128.29541017872,809.4386082427037,4.936427526639149,16025.396097468292,10651.428240754056,65.77273612596903,5543.529364871649,35.40346961672167,453.6136957618836,881.4335262284541,1400.8640633490766,16.964187961082565,32.14523904469578,51.19532578756454,1425908.2215861413,268870.5988330178,89680.10359501149,80.06191781243938,14.735155205293248,5.019976877181999,43.754366379740304,204.8746487575976,565.9672626682919
2,2025-08-14T09:00:00,16151,11536.545229897703,73.02981230344746,2275.362048101871,13.8936730776951,3080.076956841625,19.46843905847786,9654.62109231184,59.274490493111095,3026846.2486114576,3479.9875309658782,22.291180436056525,1082259.1448986111,4696.8697072597115,28.93038855895603,488613.473344654,3517.9721343213214,21.623707276840474,3474.588652641444,21.739061852576437,2408805.748610464,2294.1261505444063,14.16755478069576,1398.142116145427,8.70383300358539,135236.97787015056,809.4017910722579,5.004711983481991,15933.137783627588,10790.270233143428,65.15036367445367,5476.211514513357,34.41596259835259,469.5465798007496,872.0889536077659,1385.9912975346597,16.756837925369137,31.98320009627382,49.878362267592024,1437677.1207079762,265605.8552489378,88734.46069959436,80.27879300203014,15.165123981353451,5.054805120277564,44.633110670572776,205.86954171815145,568.0292232580429
2,2025-08-15T09:00:00,16151,11570.414280301473,72.21339534110159,2242.5218591431967,14.155237739160324,3072.1583709861875,18.87955277956446,9490.057364316528,58.356266585672245,2985077.6343908976,3506.3509845456324,21.858391984129295,1098955.790270712,4653.213090918982,28.73410551741872,483676.433251015,3495.353697627025,21.64437615266528,3428.4158682696625,21.336514629851244,2430989.888356029,2311.7532780631136,14.253261388412271,1417.0880730755457,8.620327138668912,133167.3051935182,796.9862852074721,5.001456148052315,16186.026079266314,10671.071683807706,65.02737056397869,5513.907132264406,34.47936003751478,456.6011555212992,854.1487139260452,1405.6808677685158,16.760524381474706,32.190089598029026,51.45217328527411,1428363.352835697,266308.41478949215,89250.80154306185,80.50881071553455,14.898087692663347,4.9510286612700645,44.70293372492869,210.13081922546007,551.4280771726781
2,2025-08-16T09:00:00,16151,11650.05647365896,73.33214722686603,2296.1083442955205,13.880307208628617,3100.499084002563,18.92784454630022,9594.825204864936,58.76092495478277,2997012.995349755,3562.26365872362,21.887693184031548,1088863.172651403,4616.046633186673,28.509247649875466,485261.6200501583,3477.0210900062193,21.66750274886385,3444.2920673265753,21.36801388774143,2411361.5197649626,2278.5764224736536,14.509312269521622,1410.8500129136255,8.781706431402974,131792.65271606584,813.2979827127467,5.0002693197652155,16187.456095958494,10605.73663530522,65.35580666444635,5605.198761326378,34.40802847289834,451.31649151489535,872.3001887319765,1404.6146290433328,16.747680548258295,31.280495339868303,51.240549592000754,1398403.1443911707,264052.40325056226,88067.88462224016,79.16875553157148,15.253755998066731,4.995072076763913,45.13839049945317,207.19805833600336,570.4781762444134
2,2025-08-17T09:00:00,16151,11813.050574793588,73.10726412259854,2260.006728463916,14.005538374342615,3082.7052947272823,19.309681396600173,9431.161719762847,58.759559785843834,3028864.7286831266,3528.1387111302593,21.932877279997427,1111374.6341642872,4590.829226864454,28.952842786664263,480018.2079679514,3464.5388406612115,21.617417129084448,3468.4761960777305,21.362793823325863,2380532.4937484986,2313.7465992698244,14.286297545588525,1407.1668918877488,8.766079357553478,132535.37004512514,801.1410840229194,4.984541989329045,16281.98237476075,10506.632978461652,65.7857501326747,5622.328630797887,34.90590580820858,447.0693993833143,866.9729055821678,1369.7182736952236,16.78943652994773,31.79414454377577,51.11547402141152,1415154.559119544,271184.5702443831,86149.07061108164,78.39349933011239,15.08808337353621,4.957061558440089,44.326543814835354,207.8386254785554,563.2175387799592
2,2025-08-18T09:00:00,16151,11768.465908026592,72.8328673360055,2234.2750432000944,14.159292396674571,3115.9613762218937,19.471383623971548,9495.844424779749,57.3981983469336,3037266.6409280216,3495.791891070072,21.78879001258187,1092500.6648099397,4718.3668611423345,28.708731648071502,478363.69119755935,3558.274040648248,21.57397670439245,3481.9314444206693,21.819483652851325,2449529.582613394,2320.432581716025,14.091380649254772,1408.2241385996358,8.711514397443022,135576.45067114165,798.0539904582274,5.031855030479852,16032.379168794836,10524.82186120554,65.76281054122411,5595.955229807136,34.15653269364118,456.6105644719235,864.3066430456046,1383.2064047735275,16.736587196885463,32.541163991052976,51.027927269321594,1430819.9098464907,267710.40698304866,89465.39761179793,78.87119100572139,14.905149701418384,5.083016165040251,44.55209435988416,209.26912844488552,577.1349914226316
2,2025-08-19T09:00:00,16151,11843.421290581033,73.13659432403708,2311.4822774991503,14.077431395242284,3041.5363990792976,19.05378659757331,9483.760400670197,58.80466121843852,3036853.520138755,3513.3302134787555,21.803875205921173,1085091.9919730157,4639.03424100893,28.46262553663585,489146.956516182,3525.5653474395144,21.82302647468267,3469.1762494531617,21.465381253507953,2405242.464634632,2290.788540775284,14.10579199692632,1398.270687416002,8.789713925827686,133067.35221325257,798.5339475567284,5.034844147895823,15850.33231367677,10700.5297317663,64.89330918773663,5661.853544449924,34.24315840240624,457.82034423966206,877.2108475184813,1392.216672303483,16.788972296334844,31.498315479878357,51.99650451040143,1396525.3467621787,269023.7056595545,89573.50026928834,80.76762000837502,14.958973522639864,4.967991522667231,44.31731248316991,206.61402141095093,567.4494116048638
